QS World University Rankings by Faculty Area,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
601-650,,Universidad Nacional de San Martín (UNSAM),Argentina,46.1,53.4,65.7,42,26,
601-650,,Universita' degli Studi di Ferrara,Italy,27.3,58.3,75.8,51.1,51.5,
601-650,601-650,University of Bayreuth,Germany,45.3,41.5,61.4,42.4,34.4,
601-650,601-650,University of Calcutta,India,48.3,50,61.1,41.3,30.6,
601-650,551-600,University of Central Florida,United States,40.6,39.8,68,46,36,
601-650,301-350,"University of Colorado, Denver ",United States,39.4,40.2,67.3,46.4,39.1,
601-650,,University of Electronic Science and Technology of China,China (Mainland),27.4,33.5,82.5,63.5,37.9,
601-650,601-650,University of Hyderabad,India,52,50.1,58.5,40.5,21.8,
601-650,601-650,University of Johannesburg,South Africa,43.9,47.9,61.2,41.3,51.7,
601-650,551-600,University of Karachi,Pakistan,47.8,55.7,54.6,32.3,43,
601-650,,University of Limerick,Ireland,39.9,62.2,58.7,38.9,47.5,
601-650,,University of Luxembourg,Luxembourg,41.2,30.4,67.3,48.7,37.3,
601-650,,University of Macau,Macau SAR,31,39.4,81.4,54.2,33.1,
601-650,601-650,University of Madras,India,48.2,43.1,61,41.3,30.3,
601-650,601-650,University of Patras,Greece,36.4,50.1,69.1,49.3,46.5,
601-650,,University of Sharjah,United Arab Emirates,45.5,58.2,53,36.8,45.9,
601-650,551-600,University of Victoria (UVic),Canada,37.4,61,66,45.1,31.7,
601-650,551-600,Victoria University of Wellington,New Zealand,51.6,64.4,55.8,34.4,25.6,
601-650,,Zhengzhou University,China (Mainland),24.4,46,77.2,67.6,32,
651-670,601-650,Assiut University ,Egypt,39.7,53.8,62.3,42.7,38.5,
651-670,,Beijing University of Chinese Medicine,China (Mainland),42.8,44.1,69.8,47,9.4,
651-670,551-600,Bielefeld University,Germany,42,29.4,65.9,41.6,46.2,
651-670,,China Pharmaceutical University,China (Mainland),29,46.6,75.8,55.7,30.9,
651-670,,Imam Abdulrahman Bin Faisal University (IAU) (formerly UNIVERSITY OF DAMMAM),Saudi Arabia,39.3,71.1,58.3,40.1,33.8,
651-670,601-650,IPB University (a.k.a. Bogor Agricultural University),Indonesia,59.8,63.8,41.2,25.6,21.6,
651-670,,Iran University of Medical Sciences (IUMS),"Iran, Islamic Republic of",37.5,19.8,73.4,54,36.2,
651-670,,Nanjing Medical University,China (Mainland),29.4,18.4,78.6,68.9,27.7,
651-670,601-650,Prince of Songkla University,Thailand,48.2,51,56.7,35.8,30.9,
651-670,601-650,Technical University of Darmstadt,Germany,43.7,48.1,58.6,41.6,38,
651-670,,The Catholic University of Korea ,South Korea,35.8,39.7,71.9,50.1,32,
651-670,601-650,Universidad del Rosario,Colombia,51.6,63,47.2,35.8,26.7,
651-670,,Universidad Peruana Cayetano Heredia (UPCH),Peru,51,60.5,46.4,30.7,38.7,
651-670,601-650,University of Arkansas Fayetteville ,United States,39.8,36,66.1,44.8,45.3,
651-670,601-650,University of Ghana,Ghana,42.3,40.5,55.2,38.5,58.4,
651-670,,University of Louisville,United States,26.4,46.2,77.4,53.7,46.2,
651-670,601-650,University of South Bohemia,Czech Republic,44.1,37.9,59.5,39.7,47.5,
651-670,601-650,University of Wroclaw,Poland,43.8,55.3,59.2,40.5,28.1,
